userName,score,content
Pengguna Google,3,"login nya udah jauh lebih gampang cuma jadi lebih lelet dari yang fersi dulu, 30% screentime di aplikasi ini cuma untuk nunggu loading konten dan endingnya malah aplikasi tidak menanggapi, terutama saat ingin memasukan barang ke keranjang sub menu untuk opsi prodak sering muncul dua kali dan tumpang tindih. dan lagi mayoritas topers juga to the point belanjanya jadi kayanya mendingan mesen barang di tokped via aplikasi browser aja sekalian daripada wasting time di aplikasinya."
Pengguna Google,1,aplikasi busuk. penjualnya jg. tidak ada penertipan toko dari Tokopedia.
Pengguna Google,4,boleh la
Pengguna Google,5,toko pedia skrng gak kayak dulu lagi . sellernya ada yg ngeselin . di ordert barang di proses. tp gak di kirim kirim . nunggu batal otomatis kadang lama . ada yg SMPK 10 HR. tolong toped . pilih pilih seller ya . biar konsumen tidak kecewa .
Pengguna Google,2,"pesanan seminggu lebih di proses,giliran ajukan batal nunggu seller gak di konfirmasi,nunggu batal otomatis udah masuk tenggat waktu tapi dana tetep gak kembali."
Pengguna Google,1,"pantesan tokped sepi dan katanya hampir bangkrut, pelayanan nya lama dan ribet saldo penjual aja dtahan2 proses lama banget narik aja gak langsung cair nunggu 1hari gak kaya aplikasi oren yg kalo narik itu langsung masuk cuma dlm bberapa menit,,, sgala hal lambat mau narik saldo penjual lambat, mau proses refund lambat semua lambat, gimana seller mau betah jualan dtokped klo duitnya aja lama muternya karna duit dtahan2 lama kalo mau narik"
Pengguna Google,5,harapan setiap belanja sesuai pesanan mudah mudahan Aamiin
Pengguna Google,1,"saya sudah lama menggunakan Tokopedia, tapi hari ini saldo refund saya hilang, setelah saya lihat transaksi digunakan untuk bayar topup tagihan, yang mana tanpa sepengetahuan saya,, kejadian 5 menit setelah saldo refound masuk,, tolong dong Tokopedia penjelasannya, sdh ke tokopedia care tapi ngak ada respon"
Pengguna Google,1,"tolong perbaiki kenyamanan pengguna...!!! baru juga cekout..tiba"" toko tutup permanen karna dicurigai indikasi penipuan. harusnya bisa dibatalkan sepihak oleh pembeli,gusah nunggu keputusan penjual..."
Pengguna Google,1,Tolong Fitur Hapus Chat Diadakan lagi supaya tidak Numpuk Chat Dengan toko yang sudah selesai 🗿🗿
Pengguna Google,2,"Dulu tokped gak gini amat, padahal aku sdh lama pakai aplikasi ini buat belanja online. Sekarang makin jelek, paket di oper kesana kemari sampai di luar batas estimasi, mau komplain tidak bisa. Mungkin setelah ini, mau ganti aplikasi yg lain. Semoga sadar!"
Pengguna Google,5,mantap
Pengguna Google,5,ok
Pengguna Google,5,"Ada kendala saat ingin memberikan bintang 5. mohon maaf para seller, bukan saya tidak mau memberikan bintang 5, karena dari sistem aplikasinya tidak bisa"
Pengguna Google,5,"pembayaran ga ribet.. pengaduan orang penipuan cepet responnya.. aman, tentram, dan jelas sistemnya.. baik dari si produk maupun toko"
Pengguna Google,3,bintang dua dulu bsk kl bnyak diskonnya tambah lagi.. hari ini 9/4/25 saya tambah bintangnya. mudah mudahan makin banyak pelanggannya
Pengguna Google,1,"Setiap kendala yang terjadi pada seller selalu saja buyer yang dirugikan, untuk membatalkan pesanan sangat sangat sangat tidak solutif !!! .... yang pasti kritik dan saran dari pengguna yang banyak di keluhkan sama sekali tidak di respon apalagi berbenah diri untuk lebih baik !!!"
Pengguna Google,5,semoga aplikasi belanja ini terus berkembang.
Pengguna Google,1,ONGKIR LEBIH MAHAL DI SHOPE ONGKIR 100 DI TOKO PEDIA ONGKIR 600 beda udah brpa produk aku bandingkan dengan toko yg sama produk sama tapi makan di ongkir
Pengguna Google,3,"diluar pulau Jawa ongkirnya mahal sekali, yatuhann, beli barang 5000 ongkirnya 60k 😭, beli pulpen 1 biji ongkirnya Kaya beli 20."
Pengguna Google,2,coba dulu
Pengguna Google,1,"jelek bangeet, bener bener jeleeeek. masa iya sih tiap tiap mau masuk harus upgrade terus. udah 3x loh disuruh upgrade terus"
Pengguna Google,1,"komplen nya susah ,penjual nya kusut kusut"
Pengguna Google,5,"Jangan sampai ada toko palsu, buang saja akun toko yang tidak bertanggungjawab"
Pengguna Google,1,"Ayolah min, masa paket gua udah 8 hari kaga sampe sampe?, muter muter mulu di ekspedisinya, sumpah ini lama banget min, katanya bakalan di kirim, tau taunya di simpen di gudang, gitu aja mulu min, saya mau ngadoin orang jadi telat mulu gara gara jasa ekspedisi lu"
Pengguna Google,5,biar bintang yg berbicara ♥️
Pengguna Google,1,respon nya lambat ketika ada masalah.
Pengguna Google,5,mencoba dulu berbelanja di aplikasi hijau soalnya belum pernah sama sekali☺️
Pengguna Google,5,"Terimakasih Tokopedia yang selalu menjadi favorit semua orang untuk berbelanja online, semoga Tokopedia kedepannya makin jaya dan sukses."
Pengguna Google,5,bagus banget
Pengguna Google,1,"CS LIVE CHAT SUPER KEONG, CASHBACK YG DIDAPATKAN JADI BONUS YG HANYA BISA DIBLANJAKAN KEMBALI 5%NYA dari total blanja, dan jika tidak dibelanjakan HANGUS, kembalikan Cashback gopay coin dan bisa dibelanjakan seluruh coin cashbacknya."
Pengguna Google,1,"aplikasi gak jelas, ribet pula lagi."
Pengguna Google,5,Amazing
Pengguna Google,4,"ada bug bagian penilaian bintang, disitu saya udah kasih Binta mereview barang setelah di konfirmasi masih ada tampilan belum kasih ulasan tapi pas di isi gabisa, moga diperbaiki bug nya"
Pengguna Google,5,"banyak diskon,, sukaaa"
Pengguna Google,1,aplikasi penipu tadi sebelum di co harganya 173k pas di proses jadi 226k klo mau bikin aplikasi jangan nipu gitu nyusahin orang aja
Pengguna Google,5,keren banget dah
Pengguna Google,1,"Tokopedia pelihara akun toko penipu kirain lazada aja bnyak toko penipu nya,,kembalikan dana saya klw sampe dana saya ga kembali sya bakal share ke FB dll jangan ada yg belanja LG di Tokopedia,bakal sya viralin klw dana sya ga kembali,pesen minyak sunco yg dtng kaya kesing hp"
Pengguna Google,1,"barang tidak sampai sampai sudah di komplain tidak ada respawn sama sekali, parah pelayanan buruk 👎👎👎"
Pengguna Google,4,okeeee bgtt tp gsknya itu ps aku beli pkt lain yg dikirim hal yg aneh²
Pengguna Google,1,"baru pake Tokopedia langsung kecewa berat barang lama dikirim beda sama apk sebelah ga nyampe seminggu barang sudah sampai,cuma konten tiktok doang yg diurusin pelayanan buruk,mending pake apk oren dah walaupun agak berat, rating buat tokped 2/10"
Pengguna Google,1,shake shake gajelas keluar Mulu
Pengguna Google,1,"bangke emg, tokopedia gudang logos pondok ungu, mau pickup barang tutup istirahat mulu"
Pengguna Google,3,"Aplikasinya sangat bagus, namun aku kasih bintang 3 dulu karena selalu terjadi ada-nya bug saat sudah menerima paketnya yaitu saat mengulas dan komplain. Pada saat mengulas, semua berjalan dengan baik dan bisa dikirim, namun sesudah itu, adanya error sehingga terjadi harus mengulas lagi padahal sebenarnya sudah. Pada saat komplain, adanya bug/error untuk memasukkan foto/video sehingga itu dapat menggangu aku kalau misalkan untuk kasih bukti komplain barang yang tidak sesuai. Tolong dipahami ya."
Pengguna Google,4,"suka sih,tapi kenapa enggak ada pembayaran yang cod😭"
Pengguna Google,1,"makin ancur aja, pajak makin gede pelayanan absurd"
Pengguna Google,1,Pelayanan sangat buruk
Pengguna Google,1,"aplikasi ga jelas, barang ga sampai, tapi saldo ga dibalikin!!!! jauh jauh jangan belanja pake aplikasi ini !!!"
Pengguna Google,5,hai tokopedia. saya menumukan bug dalam pencarian. ketika saya menulis C++ yang tampil hanyalah C aja. tidak ada ++ nya.. dan sistem mengarahkan ke kabel data bukan ke buku. itu saja yang dapat saya sampaikan. semoga bug tersebut segera diperbaiki. terimakasih
Pengguna Google,5,ok
Pengguna Google,5,bArang sesuai harga
Pengguna Google,3,harga jauh mahal dibandingkan di shopee
Pengguna Google,2,"mantep banget dapet diskon pas udah co kok paketnya udah seminggu belum sampe terus tiba tiba direturn aneh banget kalau gak niat kasih diskon dari awal mah gak usah dianter sekalian,kulihat kok bisa bisanya ""paket sedang diantar kurir"" terus ""paket disimpan digudang"" gitu terus sampe 4 hari gak kelar kelar ujung ujungnya di return mantap deh"
Pengguna Google,1,CSnya gk membantu sekali
Pengguna Google,2,"Sebel ah udh brp kali beli di toped statusnya batal otomatis karena penjual ga kirim. Yg bikin sebel krn udh nunggu lama rugi wktu bbrp hari, trus vc yg dipake juga ga balik. Jd ga bs buat pesen ditempat lain. Pdhl kesalahan penjual. Harusnya pembeli diksh kompensasi kalo brg ga dikirim. Minimal vc bs dipake lg."
Pengguna Google,5,emngg udah bagus sih tapi aku harap nanti lebih banyak diskon lagii ya 😃
Pengguna Google,5,top
Pengguna Google,5,"min adain fitur hapus chat lah,malu saya kalo salah ketik gbisa dihapus"
Pengguna Google,1,"baru aja transfer, eh transaksi batal katanya tidak memenuhi syarat, buang2 duit klo kayak gini, ongkir mahal pula"
Pengguna Google,2,"This app is getting bloated with useless contents like recepies, celebrities news. Etc. Making the app another resource hogger. All we need is to conduct trading, be focused in that. Please simplify it, make it compact and responsive like it used to be! The sort button doesn't work as it supposed to so, sort from lowest to highest price, only resulting higher price shown first before the lower one. Deducting more star than previous testimony."
Pengguna Google,1,Jelek banget hubungi cs nya susah
Pengguna Google,4,mantap
Pengguna Google,1,banyak penjual nipu.beli barang nya apa dikirimnya nyleneh
Pengguna Google,5,mantap
Pengguna Google,1,"njir, baru pertama kali nyobain Tokopedia biasanya si Oren, ini mau ganti model pembayaran aja lama banget, aku pikir o karena pakai WiFi coba lagi pakai data ternyata sama aja, terus dana pengembalian dana ga bisa diambil kalau ngga 50rb, wth kenapa gitu aneh bgt sumpah, ga jelas"
Pengguna Google,5,tolong kl bisa pembayan COD diverifikasi oleh pin pemilik akun menghindari pembelian cod oleh anak² / orang tidak bertanggung jawab
Pengguna Google,5,banyak pilihan barang...
Pengguna Google,1,Ga semua kartu pembayaran bisa di pakai
Pengguna Google,1,pertama x olshop ini sudah kecewa. lama di kirim berhari hari pas di batalin pake minta persetujuan penjual. hadeh. mestinya kalo dah lama g dkirim g perlu begitu. . .udah ketauan penjual ga niat kirim masihh aja begtu. . . kacauuu
Pengguna Google,1,"hati2 belanja disini tokopedia tidak mengembalikan dana saya krn kurir tidak mau antar ke alamat tujuan dan ketika saya chat dgn tokopedia care,tidak dilayani sama sekali."
Pengguna Google,5,Oke
Pengguna Google,4,pengiriman barang disini agak lama
Pengguna Google,5,mau beli ini itu boleh jg
Pengguna Google,1,"ulasan vidio tidak boleh lebih dari 30 detik, gambar tidak boleh lebih dari 10mb, halah ribet.. bikin males kasih penilaian, sistem jadul begini mau sampai kapan?"
Pengguna Google,5,mantap
Pengguna Google,5,"Akun gopaylater di review lagi, berapa lama lagi gopaylater bisa digunakan kembali di tokopedia ini nih.."
Pengguna Google,5,oke
Pengguna Google,4,"Salah satu aplikasi yang untuk hobi barangnya lengkap banget, cuma minusnya beberapa kota tidak melayani cod.(sekarang penilaian gw berubah jir, gw berharap semoga pihak Tokopedia bisa lebih care sama tim ekspedisi, karena paket gw udah lebih dari 2 Minggu belum sampai padahal itu pre-order 1 bulan dan ternyata penjualnya bisa mengirimkan lebih cepat, eh malah nyangkut di tim ekspedisi lebih dari 2 Minggu, yah semoga nanti datangnya nggak dalam keadaan rusak.)"
Pengguna Google,4,"gak suka dengan kurir rekomendasi, selalu pindah ke Ekpedisi lain. setiap bulan harus update, tapi gada perbedaan yang dirasakan"
Pengguna Google,4,bagus
Pengguna Google,4,Semakin jelek. Saya transaksi isi gopay dari sebuah mobile banking error samapi skrng uang saya belum balik2. waktu itu juga pembelian kuota data dari toped juga error toped gopay error di akun saya. 👎 syukur Alhamdulillah sudah berhasil. saya tambahkan jadi 4 bintang dari bintang 1
Pengguna Google,1,ini adalah Toko Pencuri saldo dana Dari Tiktok Shop
Pengguna Google,5,Tokopedia jual beli yang terbaik. terimakasih Tokopedia salam muachh.
Pengguna Google,4,sertakan promo ongkir yg lebih menarik
Pengguna Google,5,sangat baik
Pengguna Google,1,coba pertama kali toped overall dibawah shopee sangat jauh sekali terlebih system dan csnya super lemot dan SDM rendah
Pengguna Google,1,"mulai tgl 2 april 2025 uda diuninstal,... tiba2 paylater diblokir, tak pernah telat bayar walaupun hanya 1x, byr pakai virtual account pun susah ... lapor cs mutar2 gk jelas..."
Pengguna Google,2,"transaksi saya cuma di proses, saya sudah sabar menunggu, orderan yg saya pesan itu penting, sistem tokped cuma bisa saran doank (Payah), udah ikut saran penjual sudah saya hubungin, dan saya minta pengajuan pembatalan, tapi tidak di respon sama sekali sama pihak penjual.. ini tidak adil, saya sudah sabar menunggu, tapi penjual semena-mena, dari tokped cuma bisa sabar ajah tunggu tanggal cancel otomatisnya saja.. bener² payah g ada langkah kooperatif atau tindakan tegas dr tokped nya.."
Pengguna Google,1,"pengiriman sangat lama,,ongkir mahal... sangat jauh dengan aplikasi sebelah.....cukup sekali ini belanja ditoped,,makan hati..jasa pengiriman sangat buruk.."
Pengguna Google,2,"TokopediaCare mana yg aktif,, mnta bantuan udah 2hari gk ada kejelasan/tindakan,,"
Pengguna Google,5,bagus semua pokoknya
Pengguna Google,1,"Kenapa sekarang tokopedia tidak bisa pembayaran sekaligus, kalau saya mau order banyak pembayaran harus satu2 itu terlalu lama menurut saya.."
Pengguna Google,1,"saya kecewa dengan adanya penarikan saldo tanpa ada transaksi apapun yang saya lakukan,tolong pengertiannya bagi pihak toko pedia"
Pengguna Google,5,sangat membantu.
Pengguna Google,5,sangat membatu
Pengguna Google,1,"Barang tdk di kirim² status diproses berhari², mau di cancel syulittt lamaaaa, harus tunggu persetujuan penjual dimana penjual ga respon sama sekali atau nunggu batal otimatis... bikin kapok belanja ini...Beli instans harusnya 5 jam sampai, ini 3 hari belum sampai, minta di batalin susaahhh harus tunggu penjual respon...kapok asli"
Pengguna Google,5,Alhamdulillah belum pernah kecewa
Pengguna Google,5,"sennang sekali dgn adanya dompet digital, Majukan lg yaaa good job"
Pengguna Google,1,pengiriman lama lambat jangan pakai expedisi ninja lamabat masa dari jakarta timur ke bogor 3 hari blom datang juga lambat parah
Pengguna Google,5,muantap
Pengguna Google,2,ga guna
Pengguna Google,1,"aplikasi crash menutup sendiri, sudah uninstall dan install masih tetap sama"
Pengguna Google,1,APLIKASI SCAMING PENJUAL KEBANYAKAN PENIPU
Pengguna Google,1,"pelayanan buruk , gak bisa di andalkan buanyak kasus seperti yg saya alami beli di sini tapi alamat pengirim tidak lengkap bahkan alamt palsu , ketika barang datang tidak sesuai gak bisa di refund karna alamat pengirim ga jelas alhasil banyak penjahat yg nipu di sini duiit aing liyau pe'a !!"
Pengguna Google,5,good
Pengguna Google,3,"kalau mau ganti nomor HP, jangan otomatis diarahkan ke kirim verifikasi via whatsapp dong. WA sudah tidak aktif, masa langsung diarahkan ke WA terus. klik nomor sudah tidak aktif, verifikasi data diri, ktp, dll gagal terus."
Pengguna Google,2,"minta update, udah di update malah jadi susah mbayar tagihan. mau bayar sekaligus gagal terus"
Pengguna Google,1,gaada cashback sama sekali.. ditambah fitur pencarian di chat sudah dihapus apalah
Pengguna Google,3,untuk mines nya pengiriman selalu di tunda tunda jadi gak se cepat shopee
Pengguna Google,4,Sekarang...sudah ga lemot lagi
Pengguna Google,2,"Libur lebaran kurir rekomendasi berapa hari? Order tgl 1 sampe skrang tgl 9 masih proses aja. apa selernya yg bohong, katanya barang sudah d pickup ekspedisi tp status msh proses sampe skrng, tanya toped care jg gak ada jawaban/penjelasan. Katanya ada fitur chat tp gak d bales 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️ Parahhhhhhhhh"
Pengguna Google,5,mantap
Pengguna Google,5,"mudah d gunakan,dan barang selalu original"
Pengguna Google,1,"aplikasi sampah, gak ada fitur pengembalian dana Padahal paket gak sampai sampai"
Pengguna Google,5,Tolong ini bug benerin dah keranjang > beli pada mao take buat komponen pc loh
Pengguna Google,5,sangat terbantu dgn aplikasi ini utk mencari dan membeli barang² keperluan sehari².
Pengguna Google,1,"Seller di Tokopedia pada lelet, proses batal beli juga repot, tadinya mau coba transaksi di sini eh tetep seller Shope lebih pada gercep"
Pengguna Google,1,"ribet apk nya ,mau beli banyak verifikasi nya trus ada banyak halaman yg tak tersedia di versi android ,masti ganti hp dulu baru bisa beli 😪😴"
Pengguna Google,5,tokopedia retail online terpercaya
Pengguna Google,2,saya retur barang sampe 2 Minggu GK di ambil2 Ama kurir ny padahal udh keluar tgl di ambil ny sampe daftar 2 kali GK di ambil2
Pengguna Google,5,"Saya sangat suka Tokopedia karena pembayaran yang mudah dan terpercaya,Semoga banyak diskon ongkirnya Terimakasih Tokopedia"
Pengguna Google,3,lacak pesanan nya tidak akurat dan tidak update lokasi udah sampai mana nya
Pengguna Google,5,mantap
Pengguna Google,1,"maaf ya, toko pedia makin kesini makin banyak update... 🙏🏻🙏🏻🙏🏻"
Pengguna Google,5,bagus
Pengguna Google,3,lama di pengiriman diskon pun semakin sulit
Pengguna Google,5,ok
Pengguna Google,1,makin kesana kesini ni markatplace wkwk ga jelas
